mle_id,eval_month_seq,hire_date,eval_date,last_commit_timestamp,department_team,education_level,prior_experience_years,raw_salary_krw,primary_framework,skills_list,mentor_id,candidate_source,code_commits_cnt,prs_merged_cnt,activity_json,probation_status,eval_performance_score,eval_competency_score,eval_attitude_score
MLE-2024-0323,2,2023-06-30,2023-08-29,2023-08-27 03:00:00+09:00,LLM & Generative AI,Master,5.5,"₩101,660,952",PyTorch,Git;CUDA;PyTorch,MNT-114,Referral,55,21,"{""github_stars"": 199, ""paper_citations"": 34, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,94.21,70.37,63.98
MLE-2024-0323,3,2023-06-30,2023-09-28,2023-09-27 08:00:00+09:00,LLM & Generative AI,Master,5.5,"₩101,660,952",PyTorch,Git;CUDA;PyTorch,MNT-114,Referral,87,20,"{""github_stars"": 112, ""paper_citations"": 70, ""certifications"": [], ""weekly_1on1_attended"": true}",Extended,95.61,71.9,70.04
MLE-2023-0324,1,2023-05-20,2023-06-19,2023-06-17 12:00:00+09:00,Core Data Science,PhD,,"₩75,047,096",JAX,Docker;CUDA;PyTorch;Spark;JAX,MNT-117,Referral,68,22,"{""github_stars"": 174, ""paper_citations"": 0, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": true}",In_Probation,61.49,57.64,89.55
MLE-2023-0324,2,2023-05-20,2023-07-19,2023-07-17 20:00:00+09:00,Core Data Science,PhD,,"₩75,047,096",JAX,Docker;CUDA;PyTorch;Spark;JAX,MNT-117,Referral,52,14,"{""github_stars"": 300, ""paper_citations"": 25, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": false}",In_Probation,63.08,58.56,83.25
MLE-2023-0324,3,2023-05-20,2023-08-18,2023-08-17 08:00:00+09:00,Core Data Science,PhD,,"₩75,047,096",JAX,Docker;CUDA;PyTorch;Spark;JAX,MNT-117,Referral,66,9,"{""github_stars"": 172, ""paper_citations"": 45, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": true}",Extended,69.94,61.73,86.07
MLE-2023-0325,1,2023-12-20,2024-01-19,2024-01-18 07:00:00+09:00,Search & RecSys,Bachelor,5.2,UNKNOWN,Scikit-Learn,CUDA;SQL;FastAPI;Spark;Kubeflow;Scikit-Learn,MNT-105,Direct Apply,16,22,"{""github_stars"": 209, ""paper_citations"": 15, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,92.9,63.69,68.47
MLE-2023-0325,2,2023-12-20,2024-02-18,2024-02-16 08:00:00+09:00,Search & RecSys,Bachelor,5.2,UNKNOWN,Scikit-Learn,CUDA;SQL;FastAPI;Spark;Kubeflow;Scikit-Learn,MNT-105,Direct Apply,35,8,"{""github_stars"": 128, ""paper_citations"": 76, ""certifications"": [], ""weekly_1on1_attended"": true}",In_Probation,86.91,71.45,63.88
MLE-2023-0325,3,2023-12-20,2024-03-19,2024-03-17 05:00:00+09:00,Search & RecSys,Bachelor,5.2,UNKNOWN,Scikit-Learn,CUDA;SQL;FastAPI;Spark;Kubeflow;Scikit-Learn,MNT-105,Direct Apply,25,23,"{""github_stars"": 110, ""paper_citations"": 52, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": true}",Extended,89.85,73.6,68.49
MLE-2024-0326,1,2023-01-01,2023-01-31,2023-01-30 10:00:00+09:00,MLOps & Platform,PhD,6.9,"₩120,722,778",None,Kubeflow;Docker,MNT-106,Direct Apply,40,8,"{""github_stars"": 151, ""paper_citations"": 58, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": false}",In_Probation,87.56,86.27,62.27
MLE-2024-0326,2,2023-01-01,2023-03-02,2023-02-28 01:00:00+09:00,MLOps & Platform,PhD,6.9,"₩120,722,778",None,Kubeflow;Docker,MNT-106,Direct Apply,46,17,"{""github_stars"": 321, ""paper_citations"": 38, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": true}",In_Probation,94.69,94.87,62.76
MLE-2024-0326,3,2023-01-01,2023-04-01,2023-03-30 23:00:00+09:00,MLOps & Platform,PhD,6.9,"₩120,722,778",None,Kubeflow;Docker,MNT-106,Direct Apply,25,13,"{""github_stars"": 191, ""paper_citations"": 4, ""certifications"": [], ""weekly_1on1_attended"": true}",Passed,97.15,98.34,62.16
MLE-2023-0327,1,2023-04-19,2023-05-19,2023-05-17 01:00:00+09:00,Search & RecSys,Master,8.5,"₩134,974,273",None,Git;PyTorch;Docker;FastAPI,MNT-120,Campus Recruitment,17,10,"{""github_stars"": 207, ""paper_citations"": 37, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": false}",In_Probation,78.9,74.91,62.88
MLE-2023-0327,2,2023-04-19,2023-06-18,2023-06-16 03:00:00+09:00,Search & RecSys,Master,8.5,"₩134,974,273",None,Git;PyTorch;Docker;FastAPI,MNT-120,Campus Recruitment,36,7,"{""github_stars"": 117, ""paper_citations"": 68, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": false}",In_Probation,76.08,76.11,70.04
MLE-2023-0327,3,2023-04-19,2023-07-18,2023-07-17 15:00:00+09:00,Search & RecSys,Master,8.5,"₩134,974,273",None,Git;PyTorch;Docker;FastAPI,MNT-120,Campus Recruitment,31,24,"{""github_stars"": 92, ""paper_citations"": 68, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": true}",Extended,77.03,74.32,71.79
MLE-2023-0328,1,2023-05-04,2023-06-03,2023-06-01 14:00:00+09:00,Core Data Science,,1.6,"₩81,693,382",TensorFlow,Ray;Git;TensorFlow,MNT-107,Direct Apply,33,18,"{""github_stars"": 36, ""paper_citations"": 54, ""certifications"": [], ""weekly_1on1_attended"": true}",In_Probation,90.86,62.0,78.24
MLE-2023-0328,2,2023-05-04,2023-07-03,2023-07-02 06:00:00+09:00,Core Data Science,,1.6,"₩81,693,382",TensorFlow,Ray;Git;TensorFlow,MNT-107,Direct Apply,63,6,"{""github_stars"": 16, ""paper_citations"": 1, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": true}",In_Probation,94.62,68.21,77.27
MLE-2023-0328,3,2023-05-04,2023-08-02,2023-08-01 13:00:00+09:00,Core Data Science,,1.6,"₩81,693,382",TensorFlow,Ray;Git;TensorFlow,MNT-107,Direct Apply,99,10,"{""github_stars"": 42, ""paper_citations"": 24, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": true}",Passed,92.88,72.57,84.04
MLE-2023-0329,1,2024-02-08,2024-03-09,2024-03-08 14:00:00+09:00,Core Data Science,Bachelor,4.1,"₩96,256,053",JAX,Kubeflow;PyTorch;SQL;FastAPI;JAX,MNT-120,Campus Recruitment,37,13,"{""github_stars"": 256, ""paper_citations"": 79, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": false}",In_Probation,70.2,74.31,86.1
MLE-2023-0329,2,2024-02-08,2024-04-08,2024-04-07 22:00:00+09:00,Core Data Science,Bachelor,4.1,"₩96,256,053",JAX,Kubeflow;PyTorch;SQL;FastAPI;JAX,MNT-120,Campus Recruitment,25,7,"{""github_stars"": 1, ""paper_citations"": 33, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,72.36,79.72,85.22
MLE-2023-0329,3,2024-02-08,2024-05-08,2024-05-06 14:00:00+09:00,Core Data Science,Bachelor,4.1,"₩96,256,053",JAX,Kubeflow;PyTorch;SQL;FastAPI;JAX,MNT-120,Campus Recruitment,60,24,"{""github_stars"": 76, ""paper_citations"": 51, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": true}",Extended,73.76,81.18,84.11
MLE-2023-0330,1,2023-06-14,2023-07-14,2023-07-12 08:00:00+09:00,Computer Vision,Bachelor,9.5,,PyTorch,Python;Ray;Docker;SQL;Git;PyTorch,MNT-120,Campus Recruitment,82,9,"{""github_stars"": 64, ""paper_citations"": 8, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": false}",In_Probation,90.99,97.39,64.98
MLE-2023-0330,2,2023-06-14,2023-08-13,2023-08-12 07:00:00+09:00,Computer Vision,Bachelor,9.5,,PyTorch,Python;Ray;Docker;SQL;Git;PyTorch,MNT-120,Campus Recruitment,87,9,"{""github_stars"": 284, ""paper_citations"": 67, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": false}",In_Probation,91.73,95.03,64.88
MLE-2023-0330,3,2023-06-14,2023-09-12,2023-09-11 12:00:00+09:00,Computer Vision,Bachelor,9.5,,PyTorch,Python;Ray;Docker;SQL;Git;PyTorch,MNT-120,Campus Recruitment,95,23,"{""github_stars"": 255, ""paper_citations"": 31, ""certifications"": [], ""weekly_1on1_attended"": true}",Passed,91.75,100.0,60.93
MLE-2023-0331,1,2023-07-24,2023-08-23,2023-08-22 10:00:00+09:00,Computer Vision,Master,,"₩75,951,813",TensorFlow,Ray;Kubeflow;PyTorch;Python;TensorFlow,MNT-114,Direct Apply,28,13,"{""github_stars"": 128, ""paper_citations"": 10, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": true}",In_Probation,75.95,82.34,84.28
MLE-2023-0331,2,2023-07-24,2023-09-22,2023-09-20 23:00:00+09:00,Computer Vision,Master,,"₩75,951,813",TensorFlow,Ray;Kubeflow;PyTorch;Python;TensorFlow,MNT-114,Direct Apply,40,17,"{""github_stars"": 191, ""paper_citations"": 37, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": true}",In_Probation,74.26,84.84,80.6
MLE-2023-0331,3,2023-07-24,2023-10-22,2023-10-21 02:00:00+09:00,Computer Vision,Master,,"₩75,951,813",TensorFlow,Ray;Kubeflow;PyTorch;Python;TensorFlow,MNT-114,Direct Apply,94,13,"{""github_stars"": 150, ""paper_citations"": 24, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": true}",Passed,77.42,88.47,82.0
MLE-2024-0332,1,2023-09-20,2023-10-20,2023-10-18 07:00:00+09:00,Core Data Science,,9.4,"₩139,529,647",None,Kubeflow;Spark;PyTorch,MNT-127,Referral,22,13,"{""github_stars"": 122, ""paper_citations"": 26, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": true}",In_Probation,94.64,78.59,66.47
MLE-2024-0332,2,2023-09-20,2023-11-19,2023-11-17 14:00:00+09:00,Core Data Science,,9.4,"₩139,529,647",None,Kubeflow;Spark;PyTorch,MNT-127,Referral,52,24,"{""github_stars"": 161, ""paper_citations"": 15, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": true}",In_Probation,95.51,81.44,65.22
MLE-2024-0332,3,2023-09-20,2023-12-19,2023-12-17 02:00:00+09:00,Core Data Science,,9.4,"₩139,529,647",None,Kubeflow;Spark;PyTorch,MNT-127,Referral,83,24,"{""github_stars"": 238, ""paper_citations"": 15, ""certifications"": [], ""weekly_1on1_attended"": true}",Passed,96.01,79.59,71.26
MLE-2023-0333,1,2023-09-10,2023-10-10,2023-10-08 12:00:00+09:00,LLM & Generative AI,Master,3.1,"₩91,935,980",PyTorch,FastAPI;CUDA;PyTorch,MNT-111,Campus Recruitment,82,4,"{""github_stars"": 5, ""paper_citations"": 23, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": true}",In_Probation,68.48,90.76,85.32
MLE-2023-0333,2,2023-09-10,2023-11-09,2023-11-07 21:00:00+09:00,LLM & Generative AI,Master,3.1,"₩91,935,980",PyTorch,FastAPI;CUDA;PyTorch,MNT-111,Campus Recruitment,34,23,"{""github_stars"": 65, ""paper_citations"": 76, ""certifications"": [], ""weekly_1on1_attended"": true}",In_Probation,63.45,96.55,89.71
MLE-2023-0333,3,2023-09-10,2023-12-09,2023-12-07 03:00:00+09:00,LLM & Generative AI,Master,3.1,"₩91,935,980",PyTorch,FastAPI;CUDA;PyTorch,MNT-111,Campus Recruitment,88,16,"{""github_stars"": 145, ""paper_citations"": 76, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": false}",Passed,72.67,100.0,92.2
MLE-2024-0334,1,2023-07-08,2023-08-07,2023-08-05 21:00:00+09:00,Core Data Science,PhD,,"₩73,066,510",None,SQL;CUDA;Kubeflow;FastAPI,MNT-117,Campus Recruitment,39,9,"{""github_stars"": 80, ""paper_citations"": 27, ""certifications"": [], ""weekly_1on1_attended"": true}",In_Probation,67.52,55.67,62.9
MLE-2024-0334,2,2023-07-08,2023-09-06,2023-09-04 21:00:00+09:00,Core Data Science,PhD,,"₩73,066,510",None,SQL;CUDA;Kubeflow;FastAPI,MNT-117,Campus Recruitment,29,8,"{""github_stars"": 130, ""paper_citations"": 4, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": true}",In_Probation,74.49,58.31,67.84
MLE-2024-0334,3,2023-07-08,2023-10-06,2023-10-05 00:00:00+09:00,Core Data Science,PhD,,"₩73,066,510",None,SQL;CUDA;Kubeflow;FastAPI,MNT-117,Campus Recruitment,27,18,"{""github_stars"": 121, ""paper_citations"": 63, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": false}",Extended,76.14,64.38,59.43
MLE-2023-0335,1,2023-03-01,2023-03-31,2023-03-29 04:00:00+09:00,LLM & Generative AI,UNKNOWN,,UNKNOWN,TensorFlow,CUDA;Docker;TensorFlow,MNT-113,Referral,73,6,"{""github_stars"": 164, ""paper_citations"": 27, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": true}",In_Probation,92.05,83.54,71.61
MLE-2023-0335,2,2023-03-01,2023-04-30,2023-04-29 20:00:00+09:00,LLM & Generative AI,UNKNOWN,,UNKNOWN,TensorFlow,CUDA;Docker;TensorFlow,MNT-113,Referral,75,22,"{""github_stars"": 281, ""paper_citations"": 23, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": true}",In_Probation,91.73,91.29,72.61
MLE-2023-0335,3,2023-03-01,2023-05-30,2023-05-28 12:00:00+09:00,LLM & Generative AI,UNKNOWN,,UNKNOWN,TensorFlow,CUDA;Docker;TensorFlow,MNT-113,Referral,43,14,"{""github_stars"": 268, ""paper_citations"": 33, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": true}",Passed,90.53,89.94,74.17
MLE-2024-0336,1,2024-02-04,2024-03-05,2024-03-03 03:00:00+09:00,LLM & Generative AI,PhD,8.2,"₩122,890,010",Scikit-Learn,Docker;FastAPI;Scikit-Learn,MNT-120,Referral,17,5,"{""github_stars"": 259, ""paper_citations"": 47, ""certifications"": [], ""weekly_1on1_attended"": true}",In_Probation,69.07,86.17,71.99
MLE-2024-0336,2,2024-02-04,2024-04-04,2024-04-03 22:00:00+09:00,LLM & Generative AI,PhD,8.2,"₩122,890,010",Scikit-Learn,Docker;FastAPI;Scikit-Learn,MNT-120,Referral,77,14,"{""github_stars"": 298, ""paper_citations"": 21, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": false}",In_Probation,71.2,91.46,74.31
MLE-2024-0336,3,2024-02-04,2024-05-04,2024-05-02 05:00:00+09:00,LLM & Generative AI,PhD,8.2,"₩122,890,010",Scikit-Learn,Docker;FastAPI;Scikit-Learn,MNT-120,Referral,62,25,"{""github_stars"": 328, ""paper_citations"": 77, ""certifications"": [], ""weekly_1on1_attended"": false}",Extended,66.93,94.06,71.55
MLE-2024-0337,1,2023-10-24,2023-11-23,2023-11-21 22:00:00+09:00,MLOps & Platform,,1.7,UNKNOWN,None,FastAPI;Docker;PyTorch;SQL,,Direct Apply,87,21,"{""github_stars"": 28, ""paper_citations"": 52, ""certifications"": [], ""weekly_1on1_attended"": true}",In_Probation,74.65,60.14,92.69
MLE-2024-0337,2,2023-10-24,2023-12-23,2023-12-22 16:00:00+09:00,MLOps & Platform,,1.7,UNKNOWN,None,FastAPI;Docker;PyTorch;SQL,,Direct Apply,78,19,"{""github_stars"": 15, ""paper_citations"": 56, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": true}",In_Probation,70.35,66.9,96.61
MLE-2024-0337,3,2023-10-24,2024-01-22,2024-01-20 14:00:00+09:00,MLOps & Platform,,1.7,UNKNOWN,None,FastAPI;Docker;PyTorch;SQL,,Direct Apply,53,18,"{""github_stars"": 343, ""paper_citations"": 77, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": true}",Passed,78.74,66.51,95.81
MLE-2023-0338,1,2024-03-04,2024-04-03,2024-04-01 23:00:00+09:00,Computer Vision,Bachelor,10.7,"₩152,262,565",None,Spark;Python;PyTorch;Docker;Kubeflow,MNT-118,Direct Apply,88,16,"{""github_stars"": 176, ""paper_citations"": 52, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": true}",In_Probation,77.27,74.2,86.54
MLE-2023-0338,2,2024-03-04,2024-05-03,2024-05-01 04:00:00+09:00,Computer Vision,Bachelor,10.7,"₩152,262,565",None,Spark;Python;PyTorch;Docker;Kubeflow,MNT-118,Direct Apply,38,12,"{""github_stars"": 270, ""paper_citations"": 40, ""certifications"": [], ""weekly_1on1_attended"": false}",In_Probation,89.43,79.34,84.45
MLE-2023-0338,3,2024-03-04,2024-06-02,2024-06-01 11:00:00+09:00,Computer Vision,Bachelor,10.7,"₩152,262,565",None,Spark;Python;PyTorch;Docker;Kubeflow,MNT-118,Direct Apply,59,20,"{""github_stars"": 277, ""paper_citations"": 19, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": false}",Passed,90.62,78.52,92.21
MLE-2023-0339,1,2024-03-02,2024-04-01,2024-03-31 22:00:00+09:00,LLM & Generative AI,UNKNOWN,,"₩81,072,913",Scikit-Learn,SQL;Python;FastAPI;Ray;Docker;Scikit-Learn,MNT-103,Referral,21,6,"{""github_stars"": 192, ""paper_citations"": 67, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": false}",In_Probation,79.63,88.61,66.6
MLE-2023-0339,2,2024-03-02,2024-05-01,2024-04-29 00:00:00+09:00,LLM & Generative AI,UNKNOWN,,"₩81,072,913",Scikit-Learn,SQL;Python;FastAPI;Ray;Docker;Scikit-Learn,MNT-103,Referral,61,7,"{""github_stars"": 232, ""paper_citations"": 52, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": true}",In_Probation,90.05,94.17,73.42
MLE-2023-0339,3,2024-03-02,2024-05-31,2024-05-29 07:00:00+09:00,LLM & Generative AI,UNKNOWN,,"₩81,072,913",Scikit-Learn,SQL;Python;FastAPI;Ray;Docker;Scikit-Learn,MNT-103,Referral,43,9,"{""github_stars"": 188, ""paper_citations"": 28, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": false}",Passed,84.0,93.53,71.03
MLE-2024-0340,1,2023-07-20,2023-08-19,2023-08-17 11:00:00+09:00,LLM & Generative AI,Bachelor,2.1,"₩83,064,112",TensorFlow,Spark;Python;SQL;TensorFlow,MNT-116,Campus Recruitment,23,12,"{""github_stars"": 11, ""paper_citations"": 50, ""certifications"": [], ""weekly_1on1_attended"": false}",In_Probation,89.0,89.59,90.8
MLE-2024-0340,2,2023-07-20,2023-09-18,2023-09-17 09:00:00+09:00,LLM & Generative AI,Bachelor,2.1,"₩83,064,112",TensorFlow,Spark;Python;SQL;TensorFlow,MNT-116,Campus Recruitment,31,10,"{""github_stars"": 160, ""paper_citations"": 45, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": true}",In_Probation,94.27,98.71,89.67
MLE-2024-0340,3,2023-07-20,2023-10-18,2023-10-16 13:00:00+09:00,LLM & Generative AI,Bachelor,2.1,"₩83,064,112",TensorFlow,Spark;Python;SQL;TensorFlow,MNT-116,Campus Recruitment,35,22,"{""github_stars"": 5, ""paper_citations"": 26, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": true}",Passed,94.11,95.33,92.93
MLE-2023-0341,1,2024-01-20,2024-02-19,2024-02-18 13:00:00+09:00,MLOps & Platform,Master,4.2,"₩94,387,556",Scikit-Learn,Docker;FastAPI;Scikit-Learn,MNT-129,Agency,89,14,"{""github_stars"": 24, ""paper_citations"": 18, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": false}",In_Probation,72.33,84.69,80.54
MLE-2023-0341,2,2024-01-20,2024-03-20,2024-03-19 06:00:00+09:00,MLOps & Platform,Master,4.2,"₩94,387,556",Scikit-Learn,Docker;FastAPI;Scikit-Learn,MNT-129,Agency,56,7,"{""github_stars"": 121, ""paper_citations"": 57, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,78.04,83.09,85.82
MLE-2023-0341,3,2024-01-20,2024-04-19,2024-04-18 14:00:00+09:00,MLOps & Platform,Master,4.2,"₩94,387,556",Scikit-Learn,Docker;FastAPI;Scikit-Learn,MNT-129,Agency,84,23,"{""github_stars"": 341, ""paper_citations"": 65, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": true}",Passed,72.97,89.57,87.08
MLE-2024-0342,1,2024-04-02,2024-05-02,2024-04-30 15:00:00+09:00,Core Data Science,,2.7,"₩79,479,299",None,Git;FastAPI;Docker;Ray,MNT-127,Direct Apply,37,21,"{""github_stars"": 348, ""paper_citations"": 40, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": true}",In_Probation,90.41,77.85,90.08
MLE-2024-0342,2,2024-04-02,2024-06-01,2024-05-30 00:00:00+09:00,Core Data Science,,2.7,"₩79,479,299",None,Git;FastAPI;Docker;Ray,MNT-127,Direct Apply,22,21,"{""github_stars"": 301, ""paper_citations"": 69, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": false}",In_Probation,96.33,84.23,90.13
MLE-2024-0342,3,2024-04-02,2024-07-01,2024-06-29 03:00:00+09:00,Core Data Science,,2.7,"₩79,479,299",None,Git;FastAPI;Docker;Ray,MNT-127,Direct Apply,32,20,"{""github_stars"": 254, ""paper_citations"": 30, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": true}",Passed,100.0,79.4,93.86
MLE-2024-0343,1,2023-10-04,2023-11-03,2023-11-02 12:00:00+09:00,LLM & Generative AI,Bachelor,3.1,"₩81,246,013",Scikit-Learn,Python;Spark;Git;FastAPI;Scikit-Learn,MNT-113,Direct Apply,24,22,"{""github_stars"": 71, ""paper_citations"": 41, ""certifications"": [], ""weekly_1on1_attended"": false}",In_Probation,91.77,79.05,92.41
MLE-2024-0343,2,2023-10-04,2023-12-03,2023-12-01 12:00:00+09:00,LLM & Generative AI,Bachelor,3.1,"₩81,246,013",Scikit-Learn,Python;Spark;Git;FastAPI;Scikit-Learn,MNT-113,Direct Apply,95,23,"{""github_stars"": 349, ""paper_citations"": 34, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,90.82,80.35,90.35
MLE-2024-0343,3,2023-10-04,2024-01-02,2024-01-01 22:00:00+09:00,LLM & Generative AI,Bachelor,3.1,"₩81,246,013",Scikit-Learn,Python;Spark;Git;FastAPI;Scikit-Learn,MNT-113,Direct Apply,45,12,"{""github_stars"": 19, ""paper_citations"": 42, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": true}",Passed,93.71,83.35,92.65
MLE-2024-0344,1,2023-09-17,2023-10-17,2023-10-15 13:00:00+09:00,Computer Vision,Master,10.2,"₩137,707,585",PyTorch,Spark;Git;CUDA;Ray;PyTorch,MNT-102,Campus Recruitment,66,18,"{""github_stars"": 199, ""paper_citations"": 61, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": true}",In_Probation,64.31,100.0,65.53
MLE-2024-0344,2,2023-09-17,2023-11-16,2023-11-15 19:00:00+09:00,Computer Vision,Master,10.2,"₩137,707,585",PyTorch,Spark;Git;CUDA;Ray;PyTorch,MNT-102,Campus Recruitment,28,20,"{""github_stars"": 253, ""paper_citations"": 78, ""certifications"": [], ""weekly_1on1_attended"": false}",In_Probation,70.4,100.0,69.72
MLE-2024-0344,3,2023-09-17,2023-12-16,2023-12-14 20:00:00+09:00,Computer Vision,Master,10.2,"₩137,707,585",PyTorch,Spark;Git;CUDA;Ray;PyTorch,MNT-102,Campus Recruitment,89,23,"{""github_stars"": 78, ""paper_citations"": 16, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": true}",Passed,73.99,100.0,71.72
MLE-2024-0345,1,2023-12-15,2024-01-14,2024-01-13 12:00:00+09:00,Core Data Science,Bachelor,7.7,"₩121,118,560",PyTorch,Ray;FastAPI;Spark;Git;PyTorch,MNT-102,Referral,58,15,"{""github_stars"": 137, ""paper_citations"": 32, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,88.17,66.57,87.18
MLE-2024-0345,2,2023-12-15,2024-02-13,2024-02-11 08:00:00+09:00,Core Data Science,Bachelor,7.7,"₩121,118,560",PyTorch,Ray;FastAPI;Spark;Git;PyTorch,MNT-102,Referral,57,11,"{""github_stars"": 326, ""paper_citations"": 31, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,93.96,73.06,88.16
MLE-2024-0345,3,2023-12-15,2024-03-14,2024-03-13 11:00:00+09:00,Core Data Science,Bachelor,7.7,"₩121,118,560",PyTorch,Ray;FastAPI;Spark;Git;PyTorch,MNT-102,Referral,94,26,"{""github_stars"": 52, ""paper_citations"": 43, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": true}",Passed,91.17,74.89,96.48
MLE-2023-0346,1,2023-09-30,2023-10-30,2023-10-28 06:00:00+09:00,Computer Vision,UNKNOWN,5.0,"₩104,883,864",TensorFlow,Spark;CUDA;FastAPI;TensorFlow,,Referral,77,20,"{""github_stars"": 134, ""paper_citations"": 49, ""certifications"": [], ""weekly_1on1_attended"": false}",In_Probation,77.37,72.21,72.66
MLE-2023-0346,2,2023-09-30,2023-11-29,2023-11-27 04:00:00+09:00,Computer Vision,UNKNOWN,5.0,"₩104,883,864",TensorFlow,Spark;CUDA;FastAPI;TensorFlow,,Referral,56,14,"{""github_stars"": 114, ""paper_citations"": 0, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,86.0,73.61,74.91
MLE-2023-0346,3,2023-09-30,2023-12-29,2023-12-27 15:00:00+09:00,Computer Vision,UNKNOWN,5.0,"₩104,883,864",TensorFlow,Spark;CUDA;FastAPI;TensorFlow,,Referral,98,10,"{""github_stars"": 57, ""paper_citations"": 61, ""certifications"": [], ""weekly_1on1_attended"": false}",Extended,83.87,77.24,76.8
MLE-2024-0347,1,2023-10-25,2023-11-24,2023-11-22 17:00:00+09:00,LLM & Generative AI,PhD,4.7,"₩97,526,629",Scikit-Learn,Spark;FastAPI;Scikit-Learn,MNT-107,Direct Apply,82,7,"{""github_stars"": 121, ""paper_citations"": 54, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": false}",In_Probation,70.26,96.82,85.8
MLE-2024-0347,2,2023-10-25,2023-12-24,2023-12-23 14:00:00+09:00,LLM & Generative AI,PhD,4.7,"₩97,526,629",Scikit-Learn,Spark;FastAPI;Scikit-Learn,MNT-107,Direct Apply,33,15,"{""github_stars"": 44, ""paper_citations"": 4, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": true}",In_Probation,76.87,97.07,93.99
MLE-2024-0347,3,2023-10-25,2024-01-23,2024-01-22 16:00:00+09:00,LLM & Generative AI,PhD,4.7,"₩97,526,629",Scikit-Learn,Spark;FastAPI;Scikit-Learn,MNT-107,Direct Apply,100,24,"{""github_stars"": 242, ""paper_citations"": 71, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": true}",Passed,82.38,95.2,86.95
